No,Year,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Diameter (nm),Size_in_Water (nm),Size_in_Medium (nm),Zeta_in_Water (mV),Zeta_in_Medium (mV),Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Aspect_Ratio,Cell_Viability (%),PDI,Article_ID,DOI
1954,2019,Polystyrene,O,Sphere,None,Commercial,NA,70,NA,NA,NA,NA,A549,5000,H,Human,Lung,Epithelial,Adult,L,24,300,MTS,TetrazoliumSalt,NA,8.7379,NA,82,10.1016/j.scitotenv.2019.133794
1955,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,95.144,0.199,83,10.1016/j.biomaterials.2011.07.037
1956,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,92.716,0.122,83,10.1016/j.biomaterials.2011.07.037
1957,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,97.572,0.079,83,10.1016/j.biomaterials.2011.07.037
1958,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,5,CCK-8,TetrazoliumSalt,NA,78.756,0.199,83,10.1016/j.biomaterials.2011.07.037
1959,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,5,CCK-8,TetrazoliumSalt,NA,83.612,0.122,83,10.1016/j.biomaterials.2011.07.037
1960,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,5,CCK-8,TetrazoliumSalt,NA,86.343,0.079,83,10.1016/j.biomaterials.2011.07.037
1961,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,5,CCK-8,TetrazoliumSalt,NA,19.575,0.199,83,10.1016/j.biomaterials.2011.07.037
1962,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,5,CCK-8,TetrazoliumSalt,NA,36.571,0.122,83,10.1016/j.biomaterials.2011.07.037
1963,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,5,CCK-8,TetrazoliumSalt,NA,61.76,0.079,83,10.1016/j.biomaterials.2011.07.037
1964,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,50,CCK-8,TetrazoliumSalt,NA,59.781,0.199,83,10.1016/j.biomaterials.2011.07.037
1965,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,50,CCK-8,TetrazoliumSalt,NA,51.017,0.122,83,10.1016/j.biomaterials.2011.07.037
1966,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,50,CCK-8,TetrazoliumSalt,NA,80.125,0.079,83,10.1016/j.biomaterials.2011.07.037
1967,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,50,CCK-8,TetrazoliumSalt,NA,10.016,0.199,83,10.1016/j.biomaterials.2011.07.037
1968,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,50,CCK-8,TetrazoliumSalt,NA,21.127,0.122,83,10.1016/j.biomaterials.2011.07.037
1969,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,50,CCK-8,TetrazoliumSalt,NA,38.654,0.079,83,10.1016/j.biomaterials.2011.07.037
1970,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,50,CCK-8,TetrazoliumSalt,NA,1.5649,0.199,83,10.1016/j.biomaterials.2011.07.037
1971,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,50,CCK-8,TetrazoliumSalt,NA,10.016,0.122,83,10.1016/j.biomaterials.2011.07.037
1972,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,50,CCK-8,TetrazoliumSalt,NA,6.4163,0.079,83,10.1016/j.biomaterials.2011.07.037
1973,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,99.055,0.084,83,10.1016/j.biomaterials.2011.07.037
1974,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,97.165,0.093,83,10.1016/j.biomaterials.2011.07.037
1975,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,97.165,0.038,83,10.1016/j.biomaterials.2011.07.037
1976,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,5,CCK-8,TetrazoliumSalt,NA,105.98,0.084,83,10.1016/j.biomaterials.2011.07.037
1977,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,5,CCK-8,TetrazoliumSalt,NA,102.2,0.093,83,10.1016/j.biomaterials.2011.07.037
1978,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,5,CCK-8,TetrazoliumSalt,NA,105.35,0.038,83,10.1016/j.biomaterials.2011.07.037
1979,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,5,CCK-8,TetrazoliumSalt,NA,102.52,0.084,83,10.1016/j.biomaterials.2011.07.037
1980,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,5,CCK-8,TetrazoliumSalt,NA,103.31,0.093,83,10.1016/j.biomaterials.2011.07.037
1981,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,5,CCK-8,TetrazoliumSalt,NA,105.35,0.038,83,10.1016/j.biomaterials.2011.07.037
1982,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,50,CCK-8,TetrazoliumSalt,NA,99.073,0.084,83,10.1016/j.biomaterials.2011.07.037
1983,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,50,CCK-8,TetrazoliumSalt,NA,99.536,0.093,83,10.1016/j.biomaterials.2011.07.037
1984,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,24,50,CCK-8,TetrazoliumSalt,NA,97.527,0.038,83,10.1016/j.biomaterials.2011.07.037
1985,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,50,CCK-8,TetrazoliumSalt,NA,97.836,0.084,83,10.1016/j.biomaterials.2011.07.037
1986,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,50,CCK-8,TetrazoliumSalt,NA,99.073,0.093,83,10.1016/j.biomaterials.2011.07.037
1987,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,48,50,CCK-8,TetrazoliumSalt,NA,96.291,0.038,83,10.1016/j.biomaterials.2011.07.037
1988,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,50,CCK-8,TetrazoliumSalt,NA,98.609,0.084,83,10.1016/j.biomaterials.2011.07.037
1989,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,50,CCK-8,TetrazoliumSalt,NA,102.16,0.093,83,10.1016/j.biomaterials.2011.07.037
1990,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,HeLa,5000,H,Human,Cervix,Epithelial,Adult,L,72,50,CCK-8,TetrazoliumSalt,NA,99.845,0.038,83,10.1016/j.biomaterials.2011.07.037
1991,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5,CCK-8,TetrazoliumSalt,NA,77.165,0.199,83,10.1016/j.biomaterials.2011.07.037
1992,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5,CCK-8,TetrazoliumSalt,NA,90.551,0.122,83,10.1016/j.biomaterials.2011.07.037
1993,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5,CCK-8,TetrazoliumSalt,NA,109.13,0.079,83,10.1016/j.biomaterials.2011.07.037
1994,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,5,CCK-8,TetrazoliumSalt,NA,43.937,0.199,83,10.1016/j.biomaterials.2011.07.037
1995,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,5,CCK-8,TetrazoliumSalt,NA,61.417,0.122,83,10.1016/j.biomaterials.2011.07.037
1996,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,5,CCK-8,TetrazoliumSalt,NA,58.268,0.079,83,10.1016/j.biomaterials.2011.07.037
1997,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5,CCK-8,TetrazoliumSalt,NA,7.4016,0.199,83,10.1016/j.biomaterials.2011.07.037
1998,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5,CCK-8,TetrazoliumSalt,NA,20.315,0.122,83,10.1016/j.biomaterials.2011.07.037
1999,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5,CCK-8,TetrazoliumSalt,NA,20.787,0.079,83,10.1016/j.biomaterials.2011.07.037
2000,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50,CCK-8,TetrazoliumSalt,NA,0,0.199,83,10.1016/j.biomaterials.2011.07.037
2001,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50,CCK-8,TetrazoliumSalt,NA,17.638,0.122,83,10.1016/j.biomaterials.2011.07.037
2002,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50,CCK-8,TetrazoliumSalt,NA,3.8344,0.079,83,10.1016/j.biomaterials.2011.07.037
2003,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,50,CCK-8,TetrazoliumSalt,NA,0,0.199,83,10.1016/j.biomaterials.2011.07.037
2004,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,50,CCK-8,TetrazoliumSalt,NA,3.0675,0.122,83,10.1016/j.biomaterials.2011.07.037
2005,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,50,CCK-8,TetrazoliumSalt,NA,6.7485,0.079,83,10.1016/j.biomaterials.2011.07.037
2006,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,50,61.45,NA,36.6,3.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50,CCK-8,TetrazoliumSalt,NA,0,0.199,83,10.1016/j.biomaterials.2011.07.037
2007,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,100,99.33,NA,45.8,4.2,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50,CCK-8,TetrazoliumSalt,NA,0.46012,0.122,83,10.1016/j.biomaterials.2011.07.037
2008,2011,Polystyrene,O,Sphere,NH2,Commercial,Positive,500,450.2,NA,37.9,5.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50,CCK-8,TetrazoliumSalt,NA,0.92025,0.079,83,10.1016/j.biomaterials.2011.07.037
2009,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5,CCK-8,TetrazoliumSalt,NA,102.43,0.084,83,10.1016/j.biomaterials.2011.07.037
2010,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5,CCK-8,TetrazoliumSalt,NA,97.568,0.093,83,10.1016/j.biomaterials.2011.07.037
2011,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5,CCK-8,TetrazoliumSalt,NA,110.49,0.038,83,10.1016/j.biomaterials.2011.07.037
2012,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,5,CCK-8,TetrazoliumSalt,NA,89.818,0.084,83,10.1016/j.biomaterials.2011.07.037
2013,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,5,CCK-8,TetrazoliumSalt,NA,84.498,0.093,83,10.1016/j.biomaterials.2011.07.037
2014,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,5,CCK-8,TetrazoliumSalt,NA,86.93,0.038,83,10.1016/j.biomaterials.2011.07.037
2015,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5,CCK-8,TetrazoliumSalt,NA,113.83,0.084,83,10.1016/j.biomaterials.2011.07.037
2016,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5,CCK-8,TetrazoliumSalt,NA,91.033,0.093,83,10.1016/j.biomaterials.2011.07.037
2017,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5,CCK-8,TetrazoliumSalt,NA,99.088,0.038,83,10.1016/j.biomaterials.2011.07.037
2018,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50,CCK-8,TetrazoliumSalt,NA,117.37,0.084,83,10.1016/j.biomaterials.2011.07.037
2019,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50,CCK-8,TetrazoliumSalt,NA,83.234,0.093,83,10.1016/j.biomaterials.2011.07.037
2020,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50,CCK-8,TetrazoliumSalt,NA,85.629,0.038,83,10.1016/j.biomaterials.2011.07.037
2021,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,50,CCK-8,TetrazoliumSalt,NA,106.89,0.084,83,10.1016/j.biomaterials.2011.07.037
2022,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,50,CCK-8,TetrazoliumSalt,NA,66.467,0.093,83,10.1016/j.biomaterials.2011.07.037
2023,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,50,CCK-8,TetrazoliumSalt,NA,66.916,0.038,83,10.1016/j.biomaterials.2011.07.037
2024,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,50,57.14,NA,-9,-23.6,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50,CCK-8,TetrazoliumSalt,NA,110.03,0.084,83,10.1016/j.biomaterials.2011.07.037
2025,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,100,124.4,NA,-34,-23.7,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50,CCK-8,TetrazoliumSalt,NA,54.641,0.093,83,10.1016/j.biomaterials.2011.07.037
2026,2011,Polystyrene,O,Sphere,COOH,Commercial,Negative,500,465.3,NA,-38.5,-21.9,NIH3T3,5000,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50,CCK-8,TetrazoliumSalt,NA,57.036,0.038,83,10.1016/j.biomaterials.2011.07.037
2027,2019,ZnO,I,Sphere,None,Commercial,NA,20,NA,37.77,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,4,MTT,TetrazoliumSalt,NA,98.097,NA,84,10.1016/j.ecoenv.2018.12.096
2028,2019,ZnO,I,Sphere,None,Commercial,NA,20,NA,37.77,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,8,MTT,TetrazoliumSalt,NA,87.408,NA,84,10.1016/j.ecoenv.2018.12.096
2029,2019,ZnO,I,Sphere,None,Commercial,NA,20,NA,37.77,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,16,MTT,TetrazoliumSalt,NA,68.96,NA,84,10.1016/j.ecoenv.2018.12.096
2030,2019,ZnO,I,Sphere,None,Commercial,NA,20,NA,37.77,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,40,MTT,TetrazoliumSalt,NA,40.556,NA,84,10.1016/j.ecoenv.2018.12.096
2031,2019,ZnO,I,Sphere,None,Commercial,NA,20,NA,37.77,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,80,MTT,TetrazoliumSalt,NA,24.89,NA,84,10.1016/j.ecoenv.2018.12.096
2032,2019,ZnO,I,Sphere,None,Commercial,NA,20,NA,37.77,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,160,MTT,TetrazoliumSalt,NA,21.669,NA,84,10.1016/j.ecoenv.2018.12.096
2033,2019,ZnO,I,Sphere,None,Commercial,NA,90,NA,102.2,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,4,MTT,TetrazoliumSalt,NA,99.56,NA,84,10.1016/j.ecoenv.2018.12.096
2034,2019,ZnO,I,Sphere,None,Commercial,NA,90,NA,102.2,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,8,MTT,TetrazoliumSalt,NA,95.748,NA,84,10.1016/j.ecoenv.2018.12.096
2035,2019,ZnO,I,Sphere,None,Commercial,NA,90,NA,102.2,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,16,MTT,TetrazoliumSalt,NA,79.912,NA,84,10.1016/j.ecoenv.2018.12.096
2036,2019,ZnO,I,Sphere,None,Commercial,NA,90,NA,102.2,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,40,MTT,TetrazoliumSalt,NA,48.68,NA,84,10.1016/j.ecoenv.2018.12.096
2037,2019,ZnO,I,Sphere,None,Commercial,NA,90,NA,102.2,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,80,MTT,TetrazoliumSalt,NA,29.472,NA,84,10.1016/j.ecoenv.2018.12.096
2038,2019,ZnO,I,Sphere,None,Commercial,NA,90,NA,102.2,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,160,MTT,TetrazoliumSalt,NA,23.607,NA,84,10.1016/j.ecoenv.2018.12.096
2039,2019,ZnO,I,Sphere,None,Commercial,NA,200,NA,222,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,4,MTT,TetrazoliumSalt,NA,99.854,NA,84,10.1016/j.ecoenv.2018.12.096
2040,2019,ZnO,I,Sphere,None,Commercial,NA,200,NA,222,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,8,MTT,TetrazoliumSalt,NA,92.982,NA,84,10.1016/j.ecoenv.2018.12.096
2041,2019,ZnO,I,Sphere,None,Commercial,NA,200,NA,222,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,16,MTT,TetrazoliumSalt,NA,80.994,NA,84,10.1016/j.ecoenv.2018.12.096
2042,2019,ZnO,I,Sphere,None,Commercial,NA,200,NA,222,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,40,MTT,TetrazoliumSalt,NA,63.596,NA,84,10.1016/j.ecoenv.2018.12.096
2043,2019,ZnO,I,Sphere,None,Commercial,NA,200,NA,222,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,80,MTT,TetrazoliumSalt,NA,60.234,NA,84,10.1016/j.ecoenv.2018.12.096
2044,2019,ZnO,I,Sphere,None,Commercial,NA,200,NA,222,NA,NA,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,160,MTT,TetrazoliumSalt,NA,57.018,NA,84,10.1016/j.ecoenv.2018.12.096
2045,2012,SiO2,I,Sphere,None,Commercial,Negative,15,NA,14.6,NA,-59.7,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,89.58,NA,85,10.1007/s11033-011-1287-z
2046,2012,SiO2,I,Sphere,None,Commercial,Negative,30,NA,20.4,NA,-63.31,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,94.698,NA,85,10.1007/s11033-011-1287-z
2047,2012,SiO2,I,Sphere,None,Commercial,Negative,100,NA,169.2,NA,-14.37,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,5,CCK-8,TetrazoliumSalt,NA,98.355,NA,85,10.1007/s11033-011-1287-z
2048,2012,SiO2,I,Sphere,None,Commercial,Negative,15,NA,14.6,NA,-59.7,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,10,CCK-8,TetrazoliumSalt,NA,85.192,NA,85,10.1007/s11033-011-1287-z
2049,2012,SiO2,I,Sphere,None,Commercial,Negative,30,NA,20.4,NA,-63.31,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,10,CCK-8,TetrazoliumSalt,NA,91.59,NA,85,10.1007/s11033-011-1287-z
2050,2012,SiO2,I,Sphere,None,Commercial,Negative,100,NA,169.2,NA,-14.37,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,10,CCK-8,TetrazoliumSalt,NA,94.15,NA,85,10.1007/s11033-011-1287-z
2051,2012,SiO2,I,Sphere,None,Commercial,Negative,15,NA,14.6,NA,-59.7,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,20,CCK-8,TetrazoliumSalt,NA,30.713,NA,85,10.1007/s11033-011-1287-z
2052,2012,SiO2,I,Sphere,None,Commercial,Negative,30,NA,20.4,NA,-63.31,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,20,CCK-8,TetrazoliumSalt,NA,74.771,NA,85,10.1007/s11033-011-1287-z
2053,2012,SiO2,I,Sphere,None,Commercial,Negative,100,NA,169.2,NA,-14.37,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,20,CCK-8,TetrazoliumSalt,NA,93.967,NA,85,10.1007/s11033-011-1287-z
2054,2012,SiO2,I,Sphere,None,Commercial,Negative,15,NA,14.6,NA,-59.7,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,40,CCK-8,TetrazoliumSalt,NA,20.841,NA,85,10.1007/s11033-011-1287-z
2055,2012,SiO2,I,Sphere,None,Commercial,Negative,30,NA,20.4,NA,-63.31,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,40,CCK-8,TetrazoliumSalt,NA,22.121,NA,85,10.1007/s11033-011-1287-z
2056,2012,SiO2,I,Sphere,None,Commercial,Negative,100,NA,169.2,NA,-14.37,HaCat,NA,H,Human,Skin,Keratinocyte,Adult,L,24,40,CCK-8,TetrazoliumSalt,NA,28.702,NA,85,10.1007/s11033-011-1287-z
